Applicant_ID,Name,Age,Education,Employment_Type,Employment_Years,Dependents,Marital_Status,Annual_Income,Monthly_Expenses,Existing_Loans,Existing_EMI,Savings_Balance,Asset_Value,Credit_Score,Credit_History_Years,Previous_Default,Number_of_Credit_Accounts,Late_Payments,Loan_Amount_Requested,Loan_Term_Months,Loan_Purpose,Monthly_Income,DTI_Ratio,Loan_to_Income,Disposable_Income,Loan_Status,Default_Status
APP_02424,Tony Lee,41,Graduate,Salaried,14,1,Single,687214,23026,4,25770,77568,1301307,639,20,1,8,3,575724,84,Vehicle,57267.83,45.0,0.838,8471.83,Rejected,1
APP_02425,Brittany Martin,29,High School,Salaried,5,3,Married,397792,15561,0,0,212486,1193041,652,11,0,1,4,216387,120,Business,33149.33,0.0,0.544,17588.33,Approved,0
APP_02426,Crystal Russell,40,High School,Salaried,1,4,Married,555988,21608,1,10941,65463,2640533,764,1,0,4,1,411053,120,Business,46332.33,23.61,0.739,13783.33,Approved,0
APP_02427,Michael Daniels,57,Diploma,Contract,7,4,Married,291881,7594,2,10945,39004,623980,832,24,1,4,0,97703,36,Vehicle,24323.42,45.0,0.335,5784.42,Rejected,0
APP_02428,Sally Williams,28,High School,Salaried,3,4,Single,709820,32017,2,26618,137157,1726092,830,10,0,6,0,417682,84,Personal,59151.67,45.0,0.588,516.67,Approved,0
APP_02429,Shannon Padilla,40,Graduate,Salaried,2,4,Single,629470,25736,2,21742,171336,1158909,643,17,0,4,4,808596,36,Business,52455.83,41.45,1.285,4977.83,Rejected,1
APP_02430,Regina Andrews,64,High School,Business Owner,8,3,Single,910602,24721,1,12909,354590,677107,666,13,1,8,2,490704,36,Home,75883.5,17.01,0.539,38253.5,Approved,1
APP_02431,Colleen Hunter,42,Graduate,Self-Employed,9,4,Married,831012,34281,3,27709,214088,830398,705,20,0,5,2,356234,12,Education,69251.0,40.01,0.429,7261.0,Approved,1
APP_02432,Stacey Morales,43,Graduate,Salaried,18,3,Married,418696,14800,3,15701,20054,736708,827,19,0,6,0,444084,120,Vehicle,34891.33,45.0,1.061,4390.33,Approved,1
APP_02433,Nicole Tran,47,Diploma,Salaried,26,1,Married,759359,19862,0,0,283028,1510380,728,11,0,4,0,616431,84,Vehicle,63279.92,0.0,0.812,43417.92,Approved,0
APP_02434,Timothy Olson,42,High School,Salaried,22,4,Single,536300,18983,0,0,242991,1774842,644,3,0,3,5,711825,60,Home,44691.67,0.0,1.327,25708.67,Approved,0
APP_02435,Tracy Davis,53,Postgraduate,Salaried,20,2,Married,704425,18960,4,26415,332522,1276692,769,12,0,8,0,727635,84,Home,58702.08,45.0,1.033,13327.08,Approved,1
APP_02436,John Smith,59,High School,Salaried,27,0,Married,335722,8198,1,7468,42881,999608,719,2,0,7,0,442608,24,Vehicle,27976.83,26.69,1.318,12310.83,Approved,0
APP_02437,Darryl Burns,36,Postgraduate,Contract,7,0,Married,313765,12026,3,11766,89788,656968,752,7,0,7,0,366451,120,Education,26147.08,45.0,1.168,2355.08,Approved,0
APP_02438,Jerry Davis,58,Postgraduate,Self-Employed,29,3,Single,544211,21652,0,0,86031,1538988,754,23,0,5,1,249632,24,Education,45350.92,0.0,0.459,23698.92,Approved,0
APP_02439,Jeffrey Baker,53,Graduate,Salaried,13,2,Married,453236,16751,2,16996,171480,1252655,619,7,0,4,3,159230,24,Personal,37769.67,45.0,0.351,4022.67,Rejected,1
APP_02440,Christopher Morgan,61,Graduate,Salaried,8,2,Married,800682,35351,4,30025,418377,2278260,786,14,0,4,0,522354,120,Personal,66723.5,45.0,0.652,1347.5,Approved,0
APP_02441,Elizabeth Anderson,45,Graduate,Self-Employed,4,2,Married,651185,27465,0,0,61421,1377077,746,12,0,2,1,341293,60,Vehicle,54265.42,0.0,0.524,26800.42,Approved,0
APP_02442,Patrick Smith,55,Diploma,Salaried,7,1,Married,726613,18701,4,27247,296182,920196,663,5,0,5,2,400226,120,Home,60551.08,45.0,0.551,14603.08,Rejected,0
APP_02443,Brandi Young,45,Postgraduate,Salaried,25,4,Single,604882,18553,1,11319,156901,1604784,753,13,0,6,0,230837,84,Vehicle,50406.83,22.46,0.382,20534.83,Approved,0
APP_02444,Lauren Yates,56,Postgraduate,Salaried,32,2,Single,549687,18546,4,20613,10000,1112482,739,17,0,7,0,635270,12,Business,45807.25,45.0,1.156,6648.25,Approved,0
APP_02445,Brenda Burgess,22,Graduate,Business Owner,0,4,Single,1020094,37032,4,25038,356541,1250210,761,2,0,1,1,966962,60,Vehicle,85007.83,29.45,0.948,22937.83,Approved,0
APP_02446,Samantha Taylor,31,Postgraduate,Salaried,8,2,Married,261694,11253,1,3875,10000,568399,667,8,0,7,2,169499,60,Education,21807.83,17.77,0.648,6679.83,Approved,0
APP_02447,Thomas Guzman,39,High School,Salaried,12,2,Married,749459,30551,0,0,379125,1616363,759,17,0,3,0,501098,36,Home,62454.92,0.0,0.669,31903.92,Approved,0
APP_02448,Faith Collins,43,High School,Self-Employed,12,1,Single,801260,32804,2,19224,316177,1794444,755,9,0,2,0,190551,84,Education,66771.67,28.79,0.238,14743.67,Approved,0
APP_02449,Tanner Morales,47,Diploma,Salaried,27,3,Single,380250,12075,0,0,92430,1070341,636,7,1,7,1,425752,120,Education,31687.5,0.0,1.12,19612.5,Rejected,1
APP_02450,Jason Velazquez,50,Diploma,Salaried,30,1,Married,924159,32328,1,8639,10000,3305517,717,7,1,8,3,714857,24,Business,77013.25,11.22,0.774,36046.25,Rejected,0
APP_02451,Kevin Sparks,42,Graduate,Self-Employed,7,3,Single,611508,18195,2,16884,196787,2013146,598,19,0,5,1,472736,24,Home,50959.0,33.13,0.773,15880.0,Rejected,0
APP_02452,Mr. Corey Copeland,41,Graduate,Self-Employed,16,2,Single,199590,4321,3,7484,93492,602975,734,7,0,7,0,284470,84,Business,16632.5,45.0,1.425,4827.5,Rejected,0
APP_02453,Timothy Evans,34,Graduate,Contract,7,0,Single,680703,20449,1,9388,191302,1579001,717,6,1,7,2,1023294,36,Vehicle,56725.25,16.55,1.503,26888.25,Rejected,1
APP_02454,Lindsey Fuentes,55,High School,Salaried,10,2,Married,228407,4428,2,8565,10000,297023,694,15,0,2,1,286377,48,Personal,19033.92,45.0,1.254,6040.92,Approved,1
APP_02455,Rachael Griffith,57,Graduate,Salaried,25,3,Single,568713,17403,0,0,132829,1196240,729,23,0,2,4,270217,84,Vehicle,47392.75,0.0,0.475,29989.75,Approved,0
APP_02456,Sheena Mcintyre,40,Diploma,Self-Employed,10,4,Single,716265,23195,4,26859,291937,183999,574,7,1,6,5,297732,120,Education,59688.75,45.0,0.416,9634.75,Rejected,1
APP_02457,Jane Evans,33,Graduate,Salaried,5,0,Married,424937,18656,2,15935,201062,423912,546,13,0,6,4,551216,120,Medical,35411.42,45.0,1.297,820.42,Rejected,1
APP_02458,Jon Davis,60,Graduate,Salaried,34,3,Single,416503,16391,1,7038,154424,934723,579,14,0,1,1,290412,84,Business,34708.58,20.28,0.697,11279.58,Rejected,1
APP_02459,Scott Singleton,29,Diploma,Salaried,6,0,Married,421121,17604,0,0,196252,871616,631,10,0,4,2,188087,12,Personal,35093.42,0.0,0.447,17489.42,Approved,1
APP_02460,James Jones,43,Diploma,Salaried,16,0,Married,706224,23301,3,26483,260422,2345693,625,2,0,3,1,690573,24,Vehicle,58852.0,45.0,0.978,9068.0,Rejected,1
APP_02461,Corey Wheeler,55,Graduate,Salaried,24,0,Married,555850,21868,0,0,84697,1730668,642,5,0,2,5,423884,48,Personal,46320.83,0.0,0.763,24452.83,Rejected,0
APP_02462,Elizabeth Powers,32,Graduate,Self-Employed,8,3,Single,1039018,21152,1,14457,286776,2913636,750,11,0,8,0,973197,36,Vehicle,86584.83,16.7,0.937,50975.83,Approved,0
APP_02463,Darrell Soto,62,Diploma,Self-Employed,27,0,Married,908079,37845,1,12541,309134,2603875,692,9,1,3,1,1229015,12,Home,75673.25,16.57,1.353,25287.25,Rejected,0
APP_02464,Brad Anderson,22,Graduate,Contract,1,3,Married,296105,5975,1,7231,91290,571775,563,2,1,1,3,173473,60,Vehicle,24675.42,29.3,0.586,11469.42,Rejected,1
APP_02465,Mary Moore,23,Postgraduate,Business Owner,0,4,Married,1306928,51481,3,34638,346384,2199683,625,5,1,8,5,1368809,36,Vehicle,108910.67,31.8,1.047,22791.67,Rejected,1
APP_02466,Charles Stewart,59,Graduate,Business Owner,15,1,Married,1353317,37642,3,29815,400290,2683093,663,18,0,3,0,2001878,36,Vehicle,112776.42,26.44,1.479,45319.42,Approved,0
APP_02467,Sandra Thompson,41,Graduate,Self-Employed,20,3,Married,799912,15603,3,25689,442704,2681466,641,7,0,6,0,1158223,84,Vehicle,66659.33,38.54,1.448,25367.33,Rejected,0
APP_02468,Michele Holloway,21,Graduate,Salaried,0,0,Single,939461,35074,1,5168,198364,2258876,722,3,0,1,0,543142,48,Personal,78288.42,6.6,0.578,38046.42,Approved,0
APP_02469,Jennifer Lopez,40,Postgraduate,Contract,13,3,Married,476559,9001,0,0,73508,1445485,581,15,0,4,3,472412,60,Personal,39713.25,0.0,0.991,30712.25,Rejected,0
APP_02470,Rebecca Jones,22,Graduate,Contract,1,2,Married,375618,7955,3,14085,98168,0,647,4,1,8,6,471692,12,Business,31301.5,45.0,1.256,9261.5,Rejected,1
APP_02471,Beth Sanchez,46,High School,Salaried,11,2,Single,405760,18483,3,15216,156969,490093,669,2,0,3,0,243424,12,Home,33813.33,45.0,0.6,114.33,Approved,0
APP_02472,Elizabeth Raymond,46,Diploma,Salaried,17,0,Married,541080,22090,1,10679,366681,2000201,728,3,0,2,1,622358,48,Personal,45090.0,23.68,1.15,12321.0,Approved,0
APP_02473,Heidi Leon,43,Diploma,Salaried,22,2,Married,387636,10660,2,14536,160134,304188,677,5,0,5,2,241420,12,Business,32303.0,45.0,0.623,7107.0,Approved,1
APP_02474,Valerie Stevenson,24,Postgraduate,Salaried,1,3,Single,550770,11891,2,16253,95338,1119053,729,1,0,8,2,212251,48,Business,45897.5,35.41,0.385,17753.5,Approved,1
APP_02475,Cynthia Palmer,62,Graduate,Self-Employed,16,3,Single,1286063,49367,0,0,535200,2030826,735,22,0,5,1,788250,48,Education,107171.92,0.0,0.613,57804.92,Approved,0
APP_02476,James Smith,25,Diploma,Self-Employed,2,4,Single,848581,34751,1,15704,221370,514005,764,7,0,1,0,439916,84,Business,70715.08,22.21,0.518,20260.08,Approved,0
APP_02477,Kevin Jackson,31,Graduate,Salaried,2,1,Married,497443,19078,2,11404,138970,362510,635,8,0,5,6,413739,60,Home,41453.58,27.51,0.832,10971.58,Rejected,1
APP_02478,Teresa Vega,32,Graduate,Salaried,8,4,Married,668699,23511,3,25076,231779,2708012,641,3,1,3,2,290382,24,Home,55724.92,45.0,0.434,7137.92,Rejected,1
APP_02479,Joseph Baldwin,26,Graduate,Contract,2,0,Single,295127,12236,0,0,117334,493922,736,8,0,6,3,138308,36,Personal,24593.92,0.0,0.469,12357.92,Approved,0
APP_02480,Elizabeth Romero,24,Graduate,Salaried,3,1,Married,928332,26668,2,31267,471956,1117945,594,6,1,3,5,973255,60,Home,77361.0,40.42,1.048,19426.0,Rejected,1
APP_02481,Ryan Stafford,24,Postgraduate,Self-Employed,3,4,Married,180000,3854,3,6750,63699,671746,680,4,0,4,1,87902,24,Home,15000.0,45.0,0.488,4396.0,Approved,0
APP_02482,Stephen James,49,Postgraduate,Salaried,14,3,Single,642233,23589,4,24083,235454,1653537,742,2,0,1,0,212238,24,Medical,53519.42,45.0,0.33,5847.42,Approved,1
APP_02483,Michael Anderson,23,Graduate,Salaried,3,3,Married,391912,15900,2,14696,11431,956737,712,4,0,8,0,332423,48,Vehicle,32659.33,45.0,0.848,2063.33,Approved,0
APP_02484,Tammy Stephenson,22,High School,Business Owner,0,2,Married,364380,15624,0,0,163037,150682,666,2,0,5,1,100718,120,Education,30365.0,0.0,0.276,14741.0,Approved,0
APP_02485,Jackson Garrett,63,Postgraduate,Business Owner,20,4,Married,1161219,27737,1,13189,462838,3542655,689,16,0,1,4,996084,84,Home,96768.25,13.63,0.858,55842.25,Rejected,1
APP_02486,Michael Jones,22,Graduate,Contract,2,3,Married,438650,8521,4,16449,93245,1774193,606,3,0,1,6,300742,12,Business,36554.17,45.0,0.686,11584.17,Rejected,1
APP_02487,Deborah Cruz,52,High School,Business Owner,28,2,Single,1073084,48814,2,9815,316946,4435733,779,7,0,7,0,980878,48,Home,89423.67,10.98,0.914,30794.67,Approved,0
APP_02488,Christopher Compton,34,Graduate,Contract,12,3,Married,666388,17745,0,0,184681,1420994,664,4,1,4,1,486696,48,Home,55532.33,0.0,0.73,37787.33,Rejected,1
APP_02489,Theresa Zimmerman,30,Graduate,Self-Employed,7,0,Married,1473824,36833,1,5149,530927,1170475,690,2,0,6,0,2031309,120,Personal,122818.67,4.19,1.378,80836.67,Approved,0
APP_02490,Marc Evans,52,High School,Salaried,25,3,Single,799139,19585,1,14108,397711,3041497,599,15,1,6,2,437295,60,Business,66594.92,21.18,0.547,32901.92,Rejected,1
APP_02491,Ryan Moore,29,Diploma,Business Owner,4,4,Married,814213,23461,2,12376,305038,2152652,657,6,0,1,2,537959,24,Vehicle,67851.08,18.24,0.661,32014.08,Rejected,0
APP_02492,Grace Romero,26,Graduate,Salaried,1,2,Married,530874,13979,2,19907,233757,2317392,623,4,1,3,0,578261,60,Home,44239.5,45.0,1.089,10353.5,Rejected,1
APP_02493,Samantha Morris,60,Diploma,Salaried,33,3,Married,985511,21775,2,24111,181914,3471869,760,14,0,2,1,635542,60,Business,82125.92,29.36,0.645,36239.92,Approved,0
APP_02494,Jade Shannon,30,Diploma,Salaried,6,0,Married,308772,11839,3,11578,10000,486065,764,10,0,6,0,69682,24,Vehicle,25731.0,45.0,0.226,2314.0,Approved,0
APP_02495,Lawrence Martinez,22,Graduate,Self-Employed,0,3,Married,493299,13858,4,18498,213567,929672,724,1,0,6,1,335894,12,Business,41108.25,45.0,0.681,8752.25,Rejected,0
APP_02496,Lynn Foley,27,Graduate,Self-Employed,1,4,Married,584880,20921,3,11028,79389,1468547,689,1,0,4,1,414327,60,Education,48740.0,22.63,0.708,16791.0,Approved,1
APP_02497,Monica Mckee,48,Postgraduate,Salaried,26,3,Married,872924,35503,4,32734,314221,2077975,697,2,0,6,3,1379339,48,Vehicle,72743.67,45.0,1.58,4506.67,Rejected,1
APP_02498,Brenda Cross,55,Diploma,Contract,1,2,Single,498751,10955,1,8449,110066,930775,643,7,1,6,2,485374,60,Vehicle,41562.58,20.33,0.973,22158.58,Rejected,1
APP_02499,James Ward,21,Graduate,Contract,0,1,Single,375115,15525,0,0,26501,1017579,604,3,0,3,5,488624,60,Home,31259.58,0.0,1.303,15734.58,Approved,1
APP_02500,Joshua Lozano,50,Postgraduate,Contract,23,0,Single,522583,15799,0,0,48916,505876,774,19,0,7,0,232844,60,Medical,43548.58,0.0,0.446,27749.58,Approved,0
APP_02501,Jason Davis,31,Graduate,Salaried,1,4,Single,668285,13092,3,25060,218327,1719521,704,11,0,8,3,877394,84,Vehicle,55690.42,45.0,1.313,17538.42,Rejected,0
APP_02502,Amy Cruz,58,High School,Salaried,13,4,Single,728368,19414,4,27313,224566,2446910,831,20,0,6,0,974633,36,Home,60697.33,45.0,1.338,13970.33,Approved,0
APP_02503,Derrick Jones,40,Graduate,Business Owner,6,3,Single,897197,16467,2,22569,148612,1430062,730,21,0,1,0,926388,24,Home,74766.42,30.19,1.033,35730.42,Approved,0
APP_02504,Victoria Hays,54,Diploma,Salaried,15,4,Married,502197,17998,1,15453,166297,1807436,707,19,0,8,0,218569,48,Vehicle,41849.75,36.92,0.435,8398.75,Approved,0
APP_02505,Michael Green,48,Postgraduate,Business Owner,26,2,Married,1056671,42599,4,39625,168090,1901281,769,6,0,4,1,957113,48,Business,88055.92,45.0,0.906,5831.92,Approved,0
APP_02506,Mrs. Sara Smith,60,Graduate,Self-Employed,12,1,Married,964113,22439,1,5065,260725,2801398,816,20,0,5,1,360461,60,Personal,80342.75,6.3,0.374,52838.75,Approved,0
APP_02507,Anthony Robertson,28,Graduate,Salaried,0,4,Married,313054,10812,2,10287,68278,998594,716,6,0,5,1,176439,60,Home,26087.83,39.43,0.564,4988.83,Approved,0
APP_02508,William Mcguire,40,Graduate,Contract,19,2,Single,575781,22869,3,21591,230893,2516364,746,5,0,4,0,276441,84,Personal,47981.75,45.0,0.48,3521.75,Approved,0
APP_02509,Christopher Fischer,55,High School,Contract,1,2,Single,206003,9290,2,7725,79191,346728,704,16,0,7,0,185715,36,Business,17166.92,45.0,0.902,151.92,Approved,0
APP_02510,Courtney Jones,58,High School,Salaried,3,1,Single,490434,20107,3,18391,10000,1129727,713,15,0,3,0,401101,60,Home,40869.5,45.0,0.818,2371.5,Approved,0
APP_02511,Tammy Campos,41,Graduate,Self-Employed,9,4,Married,695639,31760,0,0,168766,3248917,763,11,0,3,0,1032175,36,Personal,57969.92,0.0,1.484,26209.92,Approved,0
APP_02512,Rebecca Martin,37,Graduate,Salaried,6,0,Single,999537,32327,3,31007,486802,3643414,711,8,0,3,0,1125909,12,Education,83294.75,37.23,1.126,19960.75,Approved,0
APP_02513,Denise Trevino,55,High School,Salaried,16,1,Married,495414,9295,2,18578,197791,1423016,621,5,1,7,2,195243,12,Personal,41284.5,45.0,0.394,13411.5,Rejected,1
APP_02514,Meredith Smith,43,Postgraduate,Business Owner,20,1,Single,809715,15525,0,0,242196,1577708,758,8,0,1,2,566553,84,Vehicle,67476.25,0.0,0.7,51951.25,Approved,0
APP_02515,Justin Martinez,54,Graduate,Business Owner,3,1,Married,1283841,43584,2,16475,235801,1113054,634,17,1,6,5,1305396,84,Personal,106986.75,15.4,1.017,46927.75,Rejected,1
APP_02516,Scott Jones,51,High School,Business Owner,15,1,Married,784584,22565,1,11647,427018,699731,725,1,1,2,0,705698,84,Home,65382.0,17.81,0.899,31170.0,Rejected,1
APP_02517,Thomas Lucas,62,Graduate,Self-Employed,1,4,Married,704613,28417,4,26422,319450,1487700,721,1,1,4,0,1132522,24,Home,58717.75,45.0,1.607,3878.75,Rejected,1
APP_02518,Brooke Rollins,38,Diploma,Salaried,5,2,Married,723537,27276,0,0,244902,1712568,607,14,1,1,3,795106,48,Vehicle,60294.75,0.0,1.099,33018.75,Rejected,1
APP_02519,Wesley Dougherty,27,Diploma,Salaried,7,0,Married,863907,35810,4,32396,251869,1582436,738,3,0,1,1,552254,36,Vehicle,71992.25,45.0,0.639,3786.25,Rejected,0
APP_02520,Barbara Lynch,42,Graduate,Salaried,9,3,Married,755368,20717,2,26137,313422,1393698,612,23,1,2,4,324386,120,Personal,62947.33,41.52,0.429,16093.33,Rejected,1
APP_02521,Bethany Walton,46,High School,Salaried,26,0,Single,786679,17372,0,0,294325,1473403,770,18,0,2,0,944046,120,Personal,65556.58,0.0,1.2,48184.58,Approved,0
APP_02522,Aaron Hill,34,Graduate,Contract,4,4,Married,519045,20592,0,0,189866,1290619,684,3,0,7,0,403373,84,Business,43253.75,0.0,0.777,22661.75,Approved,0
APP_02523,Patrick Johnston,27,Graduate,Salaried,7,4,Married,768676,27103,1,9051,277017,3560210,687,7,0,1,0,517183,60,Medical,64056.33,14.13,0.673,27902.33,Approved,0
APP_02524,David Lane,54,Graduate,Salaried,3,4,Married,745626,26603,1,3724,184944,2296457,652,7,0,5,0,1115939,120,Personal,62135.5,5.99,1.497,31808.5,Approved,1
APP_02525,Michael Mercado,44,High School,Business Owner,14,2,Single,793790,20427,4,29767,10000,3355994,754,19,0,3,0,398510,84,Home,66149.17,45.0,0.502,15955.17,Approved,0
APP_02526,Corey Johnson,27,Diploma,Self-Employed,1,0,Married,683254,13344,0,0,95546,2149766,659,8,0,7,2,836384,84,Medical,56937.83,0.0,1.224,43593.83,Approved,0
APP_02527,James Harris,47,Graduate,Salaried,18,1,Married,763688,27243,3,28638,287692,602714,685,23,0,8,0,433776,60,Home,63640.67,45.0,0.568,7759.67,Rejected,0
APP_02528,Mark Pugh,25,Graduate,Contract,1,0,Married,442029,12343,2,10462,15320,1015451,811,1,0,4,0,574918,120,Vehicle,36835.75,28.4,1.301,14030.75,Approved,0
APP_02529,Steven Liu,65,Graduate,Salaried,14,0,Single,580502,21846,4,21768,47720,2452730,634,19,0,5,0,450558,48,Business,48375.17,45.0,0.776,4761.17,Rejected,0
APP_02530,Kimberly Miller,48,Graduate,Salaried,20,4,Married,535934,16319,0,0,79606,1175718,775,8,0,7,0,607225,24,Business,44661.17,0.0,1.133,28342.17,Approved,0
APP_02531,Jean Byrd,29,Postgraduate,Salaried,8,4,Married,699209,23721,4,26220,182845,2749141,729,4,0,2,2,396272,48,Home,58267.42,45.0,0.567,8326.42,Approved,0
APP_02532,Andre Miller,23,Graduate,Salaried,1,3,Single,744646,33985,2,27924,170868,1261975,710,2,0,5,2,563644,36,Medical,62053.83,45.0,0.757,144.83,Rejected,0
APP_02533,Jesse Hernandez,40,Graduate,Salaried,13,3,Married,698058,17204,0,0,10000,2078211,663,5,1,3,0,728311,36,Home,58171.5,0.0,1.043,40967.5,Rejected,0
APP_02534,Tyler Levine,27,High School,Business Owner,7,1,Married,803008,19748,4,26158,198253,1899920,639,1,0,3,3,589022,120,Home,66917.33,39.09,0.734,21011.33,Rejected,1
APP_02535,Gabriel Herrera,45,Graduate,Salaried,16,1,Married,839946,25750,4,31497,169369,1113095,789,3,0,2,0,976200,48,Education,69995.5,45.0,1.162,12748.5,Approved,0
APP_02536,Karen Hogan,62,Postgraduate,Salaried,11,4,Married,544486,16498,4,20418,132722,2294820,719,15,0,4,0,572678,36,Medical,45373.83,45.0,1.052,8457.83,Rejected,0
APP_02537,John Aguirre,45,Graduate,Salaried,11,0,Single,663310,14058,0,0,195812,1502727,714,9,0,4,4,395668,36,Vehicle,55275.83,0.0,0.597,41217.83,Approved,0
APP_02538,Teresa Green,61,Graduate,Salaried,7,1,Married,680387,24211,3,25514,327375,1875236,643,14,0,7,0,50000,36,Home,56698.92,45.0,0.073,6973.92,Approved,1
APP_02539,Jose Simpson,55,Graduate,Self-Employed,15,2,Married,363144,7033,1,3439,73113,1591939,594,11,0,4,1,466175,12,Personal,30262.0,11.36,1.284,19790.0,Rejected,1
APP_02540,Christopher Palmer,31,Graduate,Salaried,7,4,Single,577199,24511,2,21644,206103,1178616,743,12,0,4,0,606669,12,Home,48099.92,45.0,1.051,1944.92,Approved,0
APP_02541,Amanda Riddle,41,Diploma,Salaried,7,1,Single,736545,17563,2,26159,237584,2380865,727,7,0,3,1,726684,60,Vehicle,61378.75,42.62,0.987,17656.75,Approved,0
APP_02542,Karen Walker,53,Postgraduate,Salaried,10,1,Single,509749,20306,4,19115,75520,1821195,520,18,0,7,1,412215,120,Vehicle,42479.08,45.0,0.809,3058.08,Rejected,1
APP_02543,Timothy Smith,28,Graduate,Business Owner,6,3,Married,1394224,32416,3,27619,334807,3581728,736,2,0,2,4,1786030,24,Business,116185.33,23.77,1.281,56150.33,Approved,0
APP_02544,Ashley Diaz,38,High School,Self-Employed,15,3,Married,569587,21813,2,21359,214801,1598056,683,12,0,4,3,245452,120,Personal,47465.58,45.0,0.431,4293.58,Rejected,0
APP_02545,Julie Arroyo,29,Graduate,Contract,4,1,Single,484718,11691,3,18176,166605,295304,632,3,0,3,1,639136,24,Personal,40393.17,45.0,1.319,10526.17,Approved,1
APP_02546,Taylor Baker,47,Graduate,Salaried,16,3,Married,681598,15577,1,5781,264337,1102151,749,16,0,2,0,865897,48,Medical,56799.83,10.18,1.27,35441.83,Approved,0
APP_02547,Peggy Browning,24,Postgraduate,Salaried,0,3,Married,752145,30830,3,27115,74326,1698381,624,2,0,8,3,374725,24,Home,62678.75,43.26,0.498,4733.75,Rejected,1
APP_02548,Nathan Tucker,58,Graduate,Salaried,21,0,Married,652463,11928,3,23328,140806,1844349,725,25,0,5,1,653407,24,Vehicle,54371.92,42.9,1.001,19115.92,Approved,1
APP_02549,Jennifer Garza,56,Graduate,Salaried,24,1,Married,597230,12565,1,7124,246264,309638,793,2,0,6,0,564327,84,Personal,49769.17,14.31,0.945,30080.17,Approved,0
APP_02550,John Phillips,46,Postgraduate,Business Owner,15,1,Single,1150877,35702,1,5642,29513,3687733,816,24,0,5,0,1525408,48,Medical,95906.42,5.88,1.325,54562.42,Approved,0
APP_02551,Regina Li,65,Postgraduate,Salaried,6,4,Single,627826,23828,0,0,11543,770001,707,24,0,7,0,520299,120,Home,52318.83,0.0,0.829,28490.83,Approved,0
